Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","100","India","5510","Production","813","Coir","1993","1993","tonnes","444700","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","1994","1994","tonnes","494100","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","1995","1995","tonnes","481100","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","1996","1996","tonnes","485000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","1997","1997","tonnes","472500","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","1998","1998","tonnes","465700","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","1999","1999","tonnes","454000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2000","2000","tonnes","468000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2001","2001","tonnes","450000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2002","2002","tonnes","447000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2003","2003","tonnes","531500","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2004","2004","tonnes","419000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2005","2005","tonnes","441500","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2006","2006","tonnes","509500","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2007","2007","tonnes","545000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2008","2008","tonnes","507000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2009","2009","tonnes","541000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2010","2010","tonnes","542000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2011","2011","tonnes","514000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2012","2012","tonnes","528000","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2013","2013","tonnes","596500","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2014","2014","tonnes","553945","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2015","2015","tonnes","560480","*","Unofficial figure"
"QC","Crops","100","India","5510","Production","813","Coir","2016","2016","tonnes","562974","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","813","Coir","2017","2017","tonnes","571428","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","813","Coir","2018","2018","tonnes","576492","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","813","Coir","2019","2019","tonnes","581641","Im","FAO data based on imputation methodology"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1961","1961","tonnes","26000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1962","1962","tonnes","29500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1963","1963","tonnes","31500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1964","1964","tonnes","34000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1965","1965","tonnes","38000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1966","1966","tonnes","40000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1967","1967","tonnes","42000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1968","1968","tonnes","44000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1969","1969","tonnes","46000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1970","1970","tonnes","50000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1971","1971","tonnes","51000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1972","1972","tonnes","53000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1973","1973","tonnes","58000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1974","1974","tonnes","59000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1975","1975","tonnes","61000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1976","1976","tonnes","62600","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1977","1977","tonnes","64000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1978","1978","tonnes","69000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1979","1979","tonnes","72000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1980","1980","tonnes","74000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1981","1981","tonnes","80500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1982","1982","tonnes","83700","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1983","1983","tonnes","87000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1984","1984","tonnes","91000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1985","1985","tonnes","91500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1986","1986","tonnes","93000","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1987","1987","tonnes","93500","F","FAO estimate"
"QC","Crops","100","India","5510","Production","397","Cucumbers and gherkins","1988","1988","tonnes","95000","F","FAO estimate"
